COM_CK;5
COM_WH;5
COM_RF;5
COM_SC;5
COM_SH;5
COM_LG;5
RES_CK;5
RES_WH;5
RES_PW_MO;5
RES_PW_SN;5
RES_PW_SO;5
RES_RF_FRZ;5
RES_RF_RFG;5
RES_SC;5
RES_SH_SO;5
RES_SH_MO;5
RES_SH_SN;5
RES_SH_MN;5
RES_PH_MO;5
RES_PH_SN;5
RES_PH_SO;5
RES_PC_MO;5
RES_PC_SN;5
RES_PC_SO;5
RES_CW;5
RES_CD;5
RES_DW;5
RES_LG;5
RES_INS_C;5
RES_INS_MO;5
RES_INS_SN;5
RES_INS_SO;5
